,min_variance,utility_ra2,utility_ra10,utility_ra50,max_sharpe,risk_parity,equal_weight,buy_and_hold_equal,nifty50
2025-06-24,1.0586373732305419,1.0186778140860928,1.0400823126472645,1.055836194972045,1.0601581026743085,1.013945209893747,0.9927739724914293,0.9898638989694828,1.0013373856289691
2025-06-25,1.0663069434352554,1.0223456987064394,1.0439372850763011,1.0616993002053148,1.0639787875172717,1.0214510709240028,1.000074544345167,0.9972642410932638,1.0093499076691639
2025-06-26,1.067972706185778,1.024607282641066,1.0511733303738102,1.0659426561362229,1.0708606540902,1.0255039873606333,1.004194407633448,1.0015550188920206,1.0215146036716334
2025-06-27,1.0657442229119183,1.023612604354168,1.0524417443021825,1.0648607765683138,1.0717762819322176,1.0260588697999509,1.0064457372260744,1.0037262473865636,1.025065086855489
2025-06-30,1.0636802415282307,1.0255007153212763,1.0503812133427894,1.0618063130140607,1.070000705547312,1.025431634796243,1.006502553551011,1.0040596961152484,1.0202371918931286
2025-07-01,1.0631396857720876,1.0286587113718433,1.0529856166831915,1.0631756064112756,1.0727775225568132,1.025762436971488,1.0058293582950244,1.003902950498807,1.0212267604257863
2025-07-02,1.0616402618873226,1.0274706791162238,1.0502684749005662,1.061226268544862,1.0698168704974598,1.0249973078416885,1.0053716884036832,1.002890084769499,1.0176922858869113
2025-07-03,1.0627128536589552,1.0148517190608337,1.0433381614147228,1.0608929524057717,1.0612807130516053,1.0242704452719635,1.004190943607403,1.00095532936143,1.0157691400335525
2025-07-04,1.0660177074786252,1.0125985054424105,1.045877392755588,1.0645279245401347,1.0633163806730774,1.0295323491292616,1.0102446744924372,1.006272332917482,1.0179961377777393
2025-07-07,1.0692889290737124,1.0085683231239841,1.042518025053285,1.0649923693981915,1.0597723010623852,1.028853002915205,1.008460983253615,1.004408576240302,1.0180081637842124
2025-07-08,1.0673586889259068,1.0043775929607155,1.0423289777673748,1.0638932080116845,1.058964051650716,1.024144506901085,1.002602572365031,0.9990478172015388,1.0204550656467677
2025-07-09,1.0655640433073328,1.001232023400277,1.0395462933073893,1.0614194991372468,1.0562840316066857,1.0219331322378664,1.000370746994614,0.9967812491484034,1.0185998589208878
2025-07-10,1.064524191010706,0.998082292665195,1.0372696018875407,1.0595800848680212,1.0539402646849927,1.018747775448741,0.9957323071813975,0.9924709946674628,1.0137679813200198
2025-07-11,1.0654412455919755,0.9965715599495296,1.0362255019691031,1.0612186829317487,1.0526117900141365,1.0162007619180748,0.9908693863390288,0.9880266641145229,1.0055555464449446
2025-07-14,1.0676050835778015,1.0056048862762301,1.042256092184998,1.0650111820659909,1.059439772826253,1.018047476302035,0.9919570236673577,0.9893844946635707,1.0028547709002817
2025-07-15,1.0753515447090845,1.0058639602878099,1.0461374649689597,1.0716506814486804,1.062206918935746,1.0255378061170681,1.0003088560708315,0.996848817636585,1.0073927922520658
2025-07-16,1.0744600891151712,1.006259420732707,1.0443915905860865,1.0702438737905597,1.060699982576904,1.02625830442775,1.0015936731014532,0.998229772099427,1.0080425089654268
2025-07-17,1.0715808741050343,0.9956002776289193,1.036812976555304,1.0656920592395842,1.0523940717222227,1.0219734930702238,0.9968340981460333,0.9929086446867449,1.0040202002548733
2025-07-18,1.0697111531978933,1.0006887900457366,1.0370851075821872,1.0638161039795166,1.0537387993101572,1.0193603599502634,0.9935260311428249,0.990029871147818,0.998300740903517
2025-07-21,1.071650458724015,1.0119291921686635,1.0480518107993329,1.0691646915242765,1.0658895877337908,1.0212856977958675,0.9953478965514783,0.9928987893812081,1.0031905619901198
2025-07-22,1.0703751403158206,1.0126922071517448,1.0505353413253644,1.069627107331696,1.0684116191501185,1.0185502238721433,0.9909206221704153,0.9893389323190747,1.0019991283488034
2025-07-23,1.075570636360262,1.0104592151598537,1.054108399962335,1.0747922797054348,1.070934973429376,1.02293298596104,0.9944230159014784,0.9925990509260015,1.0083563564979987
2025-07-24,1.0651391042571716,0.9866021541994296,1.037365877158291,1.0662854929537577,1.0517629826965527,1.0121324951861839,0.9841780176867644,0.9814071318454687,1.0020470761927944
2025-07-25,1.0607564167166958,0.9823667051980074,1.0314661022554676,1.0612383831535157,1.0461119445632232,1.0047887030300942,0.9762202376287389,0.973645524002194,0.993047015984671
2025-07-28,1.0596931339961184,0.9798985523999929,1.0315481870837806,1.0624054708865078,1.0459926090084741,1.0029522453947297,0.9739786871504791,0.9713732149201804,0.9868057528978966
2025-07-29,1.0609814208725685,0.9817509096453299,1.03279048512768,1.0635422807345383,1.04734082893068,1.0069781412598409,0.97953986005641,0.9763376475418294,0.9924112775515613
2025-07-30,1.0627071213196844,0.9817069988644137,1.0347386658219617,1.0659410189991319,1.0485306786196529,1.0087836645453359,0.9807385668705696,0.9779253181353004,0.9937687325549696
2025-07-31,1.062759065659956,0.9831420685393548,1.035626744712716,1.065474002666715,1.0504065368275959,1.0071932134443207,0.9780560405451248,0.9756943685453652,0.9903021971435736
2025-08-01,1.0538222357956502,0.9640396418146565,1.023335476227729,1.0533862093578614,1.038012052406188,0.9966479782459596,0.9655539847561272,0.9635089526916208,0.9821857360474312
2025-08-04,1.0589256857628226,0.9636758359652368,1.0245737815756584,1.0574840804372891,1.0385351746924352,1.0054659592823951,0.9747618889152259,0.9719532819880804,0.988479007707655
2025-08-05,1.055285613921807,0.9600313057699679,1.0196906897970206,1.0537949241108313,1.0340954346865654,1.0033055217690279,0.9722057338962498,0.9696488717301659,0.9855523150413871
2025-08-06,1.051032318448596,0.9649858466299537,1.0227020900887287,1.0506506059108864,1.0383700017239221,0.9978704082673004,0.96609859119351,0.9643801507493938,0.9825395661469792
2025-08-07,1.0538297871129483,0.965689169058372,1.025300631349644,1.05329700024167,1.039696407182482,1.0038876391755887,0.9732360258804028,0.9711868908526547,0.9834172303466746
2025-08-08,1.0507272309016624,0.9599021793436187,1.018813832794042,1.049747015141874,1.0332133830518704,0.9978484989117306,0.9655716229698904,0.9637868234632018,0.9741073052444867
2025-08-11,1.0525515290727403,0.9638309602930923,1.0216859362086006,1.0518532601543942,1.0367204289379488,1.002569715157262,0.9726192281382168,0.9705282871189594,0.9829734394714305
2025-08-12,1.0495007146204958,0.9614635767593686,1.0179056474140005,1.048840120437074,1.033547617146061,1.0026171504487484,0.9739171770967329,0.9716945193511625,0.9790691261880269
2025-08-13,1.0548131167193187,0.965297507901413,1.0221837448907094,1.0542415549420796,1.0376547750358387,1.0086900152008613,0.9808595977143277,0.9780939577988601,0.984344794664139
2025-08-14,1.0552495789874612,0.968893068190309,1.0251736935794231,1.055025687017811,1.041266702485113,1.0082094240395798,0.9803883057480899,0.9778970301405068,0.9848226331940737
2025-08-18,1.0605684440476115,0.9743684446565927,1.0306646579064513,1.0606380703287466,1.0470420289449436,1.0178395498586938,0.9903388151590601,0.9876508788057359,0.9946442882989847
2025-08-19,1.060777234185083,0.9701478600930423,1.0278349609120851,1.060456240963721,1.043378385720504,1.0221169806010777,0.995485268595782,0.992298445540208,0.9987905273489739
2025-08-20,1.0658130728060107,0.9723540227382248,1.0309775100140024,1.0649871010141228,1.0465644767153561,1.0270541646339149,0.9997944906042535,0.9970213516218419,1.0015853243987913
2025-08-21,1.0690988356837705,0.9742807652616404,1.03280233588987,1.068072536708018,1.0482721982550656,1.0281441364935622,1.0004316588310622,0.9977508743586294,1.0029127143860166
2025-08-22,1.0632356767825761,0.9691949416518312,1.026689268301495,1.0625261885641475,1.042277860059589,1.0218258871835837,0.9937109168823939,0.9915206677832679,0.9943704233333888
2025-08-25,1.068346080717277,0.9724252820474493,1.0285860454667208,1.0663845034634152,1.044921800215063,1.027825273463555,0.9998677140674636,0.9969690973164395,0.9982747366167923
2025-08-26,1.0650688620426747,0.9658314704136054,1.0219661811273233,1.0617803988891348,1.038064870677885,1.0225931786489668,0.9923308034683553,0.9895050129808936,0.9880512254773914
2025-08-28,1.0577072547883533,0.9474703258323669,1.0072162256697337,1.0536685665119567,1.020644540264977,1.0162444465130276,0.9849444728954118,0.9816281908887149,0.9796088908422039
2025-08-29,1.0623952297309445,0.945098031692763,1.0076824846160455,1.0576874092652149,1.0197837618282326,1.0172791355576223,0.9838816716347852,0.9808777265246447,0.9766481505212454
2025-09-01,1.0672572966619218,0.9512950558371618,1.0145351556105893,1.0625140800118857,1.0266596483785555,1.0245843687749363,0.9913048807560451,0.9880218572886376,0.9845727421504733
2025-09-02,1.0652288213712018,0.9482569459840896,1.0114506272760093,1.0601997845713782,1.0231220456580299,1.025519638140585,0.9923298317623191,0.9888170816127588,0.9827554876268402
2025-09-03,1.0725922788509032,0.9579326492566026,1.0186396456037887,1.0674033318026952,1.0310954688694527,1.0312278031832907,0.9969800426836845,0.9938797985849397,0.9881711731783197
2025-09-04,1.073438058829974,0.9546006555987536,1.017964930656165,1.0678206313612753,1.0296847465963235,1.0300987035444147,0.9944870400056948,0.9914958819540172,0.9889408375926091
2025-09-05,1.073319094251905,0.9589767578161412,1.0207164530085207,1.0687678303657902,1.0331240243400837,1.0276875593649553,0.9913760421844402,0.9885232784969309,0.9892086895549682
